tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,rating_numerator,rating_denominator,name,favorite_count,retweet_count
820749716845686786,nan,nan,2017-01-15 21:49:15+00:00,Twitter for iPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,nan,nan,,13,10,Sunny,33702.0,10887.0
820690176645140481,nan,nan,2017-01-15 17:52:40+00:00,Twitter for iPhone,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,nan,nan,,84,70,None,13035.0,3542.0
820314633777061888,nan,nan,2017-01-14 17:00:24+00:00,Twitter for iPhone,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",nan,nan,,14,10,None,3565.0,623.0
820078625395449857,nan,nan,2017-01-14 01:22:35+00:00,Twitter for iPhone,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,nan,nan,,12,10,None,21184.0,6893.0
819924195358416896,nan,nan,2017-01-13 15:08:56+00:00,Twitter for iPhone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,nan,nan,,11,10,None,13753.0,5317.0
819711362133872643,nan,nan,2017-01-13 01:03:12+00:00,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,nan,nan,,11,10,Howie,14400.0,3447.0
819588359383371776,nan,nan,2017-01-12 16:54:26+00:00,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,nan,nan,,13,10,Jazzy,10224.0,2159.0
819347104292290561,nan,nan,2017-01-12 00:55:47+00:00,Twitter for iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,nan,nan,,12,10,Anna,7727.0,1326.0
819227688460238848,nan,nan,2017-01-11 17:01:16+00:00,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,nan,nan,,12,10,Finn,24696.0,7341.0
819015331746349057,nan,nan,2017-01-11 02:57:26+00:00,Twitter for iPhone,RT @dog_rates: This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,819006400881917952,4196983835,2017-01-11 02:21:57+00:00,14,10,Sunny,0.0,20758.0
819006400881917954,nan,nan,2017-01-11 02:21:57+00:00,Twitter for iPhone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,nan,nan,,14,10,Sunny,48277.0,20758.0
819004803107983360,nan,nan,2017-01-11 02:15:36+00:00,Twitter for iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,nan,nan,,14,10,Bo,92391.0,40272.0
818627210458333184,nan,nan,2017-01-10 01:15:10+00:00,Twitter for iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,nan,nan,,13,10,Wafer,23744.0,8179.0
818614493328580609,nan,nan,2017-01-10 00:24:38+00:00,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,nan,nan,,12,10,Bear,10555.0,2839.0
818536468981415936,nan,nan,2017-01-09 19:14:36+00:00,Twitter for iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,nan,nan,,11,10,Tom,11675.0,2724.0
818307523543449600,nan,nan,2017-01-09 04:04:51+00:00,Twitter for iPhone,RT @dog_rates: Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i…,816450570814898176,4196983835,2017-01-04 01:05:59+00:00,13,10,Moose,0.0,8935.0
818259473185828864,nan,nan,2017-01-09 00:53:55+00:00,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,nan,nan,,12,10,Florence,11800.0,2518.0
818145370475810820,nan,nan,2017-01-08 17:20:31+00:00,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,nan,nan,,11,10,Autumn,13155.0,2858.0
817908911860748288,nan,nan,2017-01-08 01:40:55+00:00,Twitter for iPhone,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
https://t.co/bbuKxk0fM8",nan,nan,,12,10,None,5185.0,866.0
817827839487737858,nan,nan,2017-01-07 20:18:46+00:00,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,nan,nan,,13,10,Buddy,55528.0,29834.0
817777686764523521,nan,nan,2017-01-07 16:59:28+00:00,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",nan,nan,,13,10,Dido,11456.0,2939.0
817536400337801217,nan,nan,2017-01-07 01:00:41+00:00,Twitter for iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",nan,nan,,12,10,Eugene,12631.0,3339.0
817423860136083457,nan,nan,2017-01-06 17:33:29+00:00,Twitter for iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,nan,nan,,13,10,Ken,36661.0,16455.0
817415592588222464,nan,nan,2017-01-06 17:00:38+00:00,Twitter for iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",nan,nan,,11,10,Strudel,6021.0,1060.0
817171292965273600,nan,nan,2017-01-06 00:49:53+00:00,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,nan,nan,,13,10,Tebow,9341.0,2211.0
817120970343411712,nan,nan,2017-01-05 21:29:55+00:00,Twitter for iPhone,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,nan,nan,,13,10,None,13031.0,2884.0
817056546584727552,nan,nan,2017-01-05 17:13:55+00:00,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,nan,nan,,11,10,Chloe,9184.0,1818.0
816816676327063552,nan,nan,2017-01-05 01:20:46+00:00,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,nan,nan,,12,10,Timber,10707.0,2239.0
816697700272001025,nan,nan,2017-01-04 17:27:59+00:00,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,nan,nan,,12,10,Binky,10509.0,2433.0
816450570814898180,nan,nan,2017-01-04 01:05:59+00:00,Twitter for iPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,nan,nan,,13,10,Moose,32760.0,8935.0
816336735214911488,nan,nan,2017-01-03 17:33:39+00:00,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,nan,nan,,11,10,Dudley,9212.0,2151.0
816091915477250048,nan,nan,2017-01-03 01:20:49+00:00,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,nan,nan,,12,10,Comet,9569.0,2372.0
816062466425819140,nan,nan,2017-01-02 23:23:48+00:00,Twitter for iPhone,"RT @dog_rates: Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://…",815990720817401856,4196983835,2017-01-02 18:38:42+00:00,11,10,Jack,0.0,1146.0
815990720817401858,nan,nan,2017-01-02 18:38:42+00:00,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",nan,nan,,11,10,Jack,5358.0,1146.0
815736392542261248,nan,nan,2017-01-02 01:48:06+00:00,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,nan,nan,,11,10,Akumi,10547.0,2503.0
815639385530101762,nan,nan,2017-01-01 19:22:38+00:00,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,nan,nan,,12,10,Titan,8814.0,1812.0
815390420867969024,nan,nan,2017-01-01 02:53:20+00:00,Twitter for iPhone,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,nan,nan,,13,10,None,11102.0,4195.0
814638523311648768,nan,nan,2016-12-30 01:05:33+00:00,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,nan,nan,,12,10,Olivia,12097.0,2983.0
814578408554463233,nan,nan,2016-12-29 21:06:41+00:00,Twitter for iPhone,RT @dog_rates: Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https:/…,698195409219559424,4196983835,2016-02-12 17:22:12+00:00,9,10,Beau,0.0,6396.0
814530161257443328,nan,nan,2016-12-29 17:54:58+00:00,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,nan,nan,,12,10,Alf,9297.0,2042.0
814153002265309185,nan,nan,2016-12-28 16:56:16+00:00,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,nan,nan,,12,10,Oshie,30853.0,9576.0
813944609378369540,nan,nan,2016-12-28 03:08:11+00:00,Twitter for iPhone,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,790277117346975744,4196983835,2016-10-23 19:42:02+00:00,11,10,Bruce,0.0,3527.0
813910438903693312,nan,nan,2016-12-28 00:52:25+00:00,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,nan,nan,,11,10,Chubbs,9974.0,2075.0
813812741911748608,nan,nan,2016-12-27 18:24:12+00:00,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",nan,nan,,14,10,Gary,38985.0,15432.0
813800681631023104,nan,nan,2016-12-27 17:36:16+00:00,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,nan,nan,,12,10,Sky,8963.0,1937.0
813217897535406080,nan,nan,2016-12-26 03:00:30+00:00,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,nan,nan,,13,10,Atlas,20056.0,8040.0
813202720496779264,nan,nan,2016-12-26 02:00:11+00:00,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,nan,nan,,11,10,None,9856.0,1980.0
813187593374461952,nan,nan,2016-12-26 01:00:05+00:00,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,nan,nan,,13,10,None,21284.0,4810.0
813172488309972993,nan,nan,2016-12-26 00:00:03+00:00,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,nan,nan,,12,10,Eleanor,10024.0,2110.0
813157409116065792,nan,nan,2016-12-25 23:00:08+00:00,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,nan,nan,,12,10,Layla,8328.0,2445.0
813142292504645637,nan,nan,2016-12-25 22:00:04+00:00,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,nan,nan,,13,10,None,9040.0,2599.0
813127251579564032,nan,nan,2016-12-25 21:00:18+00:00,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,nan,nan,,11,10,None,12736.0,3448.0
813112105746448384,nan,nan,2016-12-25 20:00:07+00:00,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,nan,nan,,12,10,Toby,11092.0,3038.0
813096984823349248,nan,nan,2016-12-25 19:00:02+00:00,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,nan,nan,,11,10,Rocky,11293.0,3973.0
813081950185472002,nan,nan,2016-12-25 18:00:17+00:00,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,nan,nan,,11,10,Baron,10603.0,3052.0
813066809284972545,nan,nan,2016-12-25 17:00:08+00:00,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,nan,nan,,12,10,Tyr,8551.0,2146.0
813051746834595840,nan,nan,2016-12-25 16:00:16+00:00,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,nan,nan,,13,10,Bauer,22509.0,8083.0
812781120811126785,nan,nan,2016-12-24 22:04:54+00:00,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,nan,nan,,10,10,Swagger,8137.0,2105.0
812709060537683968,nan,nan,2016-12-24 17:18:34+00:00,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,nan,nan,,12,10,Brandi,7119.0,1573.0
812503143955202048,nan,nan,2016-12-24 03:40:19+00:00,Twitter for iPhone,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1",nan,nan,,13,10,None,6529.0,1351.0
812466873996607488,nan,nan,2016-12-24 01:16:12+00:00,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,nan,nan,,12,10,Mary,8588.0,2121.0
812372279581671427,nan,nan,2016-12-23 19:00:19+00:00,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,nan,nan,,13,10,Moe,14718.0,4040.0
811985624773361665,nan,nan,2016-12-22 17:23:53+00:00,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,nan,nan,,11,10,Ted,7798.0,1547.0
811744202451197953,nan,nan,2016-12-22 01:24:33+00:00,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,nan,nan,,13,10,Halo,8112.0,1778.0
811627233043480576,nan,nan,2016-12-21 17:39:46+00:00,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,nan,nan,,10,10,Augie,13756.0,3456.0
810984652412424192,nan,nan,2016-12-19 23:06:23+00:00,Twitter for iPhone,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",nan,nan,,24,7,Sam,5729.0,1581.0
810896069567610880,nan,nan,2016-12-19 17:14:23+00:00,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",nan,nan,,11,10,Hunter,9726.0,1974.0
810657578271330305,nan,nan,2016-12-19 01:26:42+00:00,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,nan,nan,,11,10,Pavlov,11781.0,2917.0
810284430598270976,nan,nan,2016-12-18 00:43:57+00:00,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,nan,nan,,13,10,Phil,38105.0,12599.0
810254108431155201,nan,nan,2016-12-17 22:43:27+00:00,Twitter for iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",nan,nan,,12,10,Gus,15787.0,3707.0
809920764300447744,nan,nan,2016-12-17 00:38:52+00:00,Twitter for iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",nan,nan,,10,10,None,16644.0,4310.0
809448704142938112,nan,nan,2016-12-15 17:23:04+00:00,Twitter for iPhone,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",nan,nan,,12,10,None,7450.0,1620.0
809220051211603969,nan,nan,2016-12-15 02:14:29+00:00,Twitter for iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,nan,nan,,12,10,Kyro,21438.0,6206.0
809084759137812480,nan,nan,2016-12-14 17:16:53+00:00,Twitter for iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",nan,nan,,11,10,Wallace,14209.0,3871.0
808838249661788160,nan,nan,2016-12-14 00:57:20+00:00,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,nan,nan,,13,10,Ito,10855.0,3358.0
808501579447930884,nan,nan,2016-12-13 02:39:32+00:00,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,nan,nan,,12,10,Koda,12136.0,2875.0
808344865868283904,nan,nan,2016-12-12 16:16:49+00:00,Vine - Make a Scene,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,nan,nan,,11,10,Seamus,45723.0,22923.0
808106460588765185,nan,nan,2016-12-12 00:29:28+00:00,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,nan,nan,,12,10,None,9368.0,2421.0
808001312164028416,nan,nan,2016-12-11 17:31:39+00:00,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,nan,nan,,12,10,Cooper,13526.0,3902.0
807106840509214720,nan,nan,2016-12-09 06:17:20+00:00,Twitter for iPhone,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,nan,nan,,13,10,Stephan,127729.0,61375.0
807010152071229440,nan,nan,2016-12-08 23:53:08+00:00,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,nan,nan,,12,10,Lennon,14011.0,4224.0
806629075125202948,nan,nan,2016-12-07 22:38:52+00:00,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",nan,nan,,13,10,None,80830.0,38513.0
806576416489959424,nan,nan,2016-12-07 19:09:37+00:00,Twitter for iPhone,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 https://t.co/QrFkqgHR1G,nan,nan,,13,10,None,5210.0,2121.0
806542213899489280,nan,nan,2016-12-07 16:53:43+00:00,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,nan,nan,,11,10,Waffles,10990.0,2616.0
806219024703037440,nan,nan,2016-12-06 19:29:28+00:00,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,nan,nan,,11,10,incredibly,6909.0,1319.0
805932879469572096,nan,nan,2016-12-06 00:32:26+00:00,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,nan,nan,,12,10,Major,8893.0,2110.0
805826884734976000,nan,nan,2016-12-05 17:31:15+00:00,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,nan,nan,,12,10,Duke,7085.0,2023.0
805520635690676224,nan,nan,2016-12-04 21:14:20+00:00,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,nan,nan,,13,10,Zeke,6170.0,1820.0
805487436403003392,nan,nan,2016-12-04 19:02:24+00:00,Twitter for iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",nan,nan,,12,10,Sansa,9430.0,2800.0
805207613751304193,nan,nan,2016-12-04 00:30:29+00:00,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,nan,nan,,12,10,Shooter,8392.0,1885.0
804738756058218496,nan,nan,2016-12-02 17:27:25+00:00,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,nan,nan,,12,10,Django,14784.0,4256.0
804475857670639616,nan,nan,2016-12-02 00:02:45+00:00,Twitter for iPhone,"HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10
https://t.co/LEZ8jR5txd",nan,nan,,13,10,None,6613.0,2220.0
804413760345620481,nan,nan,2016-12-01 19:56:00+00:00,Twitter for iPhone,RT @dog_rates: This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,784826020293709824,4196983835,2016-10-08 18:41:19+00:00,13,10,Rusty,0.0,3560.0
804026241225523202,nan,nan,2016-11-30 18:16:08+00:00,Twitter for iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,nan,nan,,13,10,Bo,48034.0,17928.0
803380650405482500,nan,nan,2016-11-28 23:30:47+00:00,Twitter for iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,nan,nan,,12,10,Sonny,8345.0,2054.0
803321560782307329,nan,nan,2016-11-28 19:35:59+00:00,Twitter for iPhone,RT @dog_rates: This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb…,767754930266464256,4196983835,2016-08-22 16:06:54+00:00,11,10,Philbert,0.0,5879.0
803276597545603072,nan,nan,2016-11-28 16:37:19+00:00,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,nan,nan,,11,10,Winston,10787.0,2734.0
802952499103731712,nan,nan,2016-11-27 19:09:28+00:00,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,nan,nan,,12,10,Marley,9719.0,2221.0
802600418706604034,nan,nan,2016-11-26 19:50:26+00:00,Vine - Make a Scene,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable https://t.co/urhl90ZE1O,nan,nan,,11,10,Bailey,7663.0,1627.0
802572683846291456,nan,nan,2016-11-26 18:00:13+00:00,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,nan,nan,,12,10,Winnie,9621.0,2767.0
802323869084381190,nan,nan,2016-11-26 01:31:31+00:00,Twitter for iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,nan,nan,,13,10,Severus,17504.0,6463.0
802247111496568832,nan,nan,2016-11-25 20:26:31+00:00,Twitter for iPhone,RT @dog_rates: Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,779056095788752896,4196983835,2016-09-22 20:33:42+00:00,13,10,None,,
802185808107208704,nan,nan,2016-11-25 16:22:55+00:00,Twitter for iPhone,"RT @ChinoChinako: They're good products, Brent

Mug holds drinks; hoodie is comfy af. 13/10 

Puppy Aika h*cking agrees. @dog_rates https:/…",800065028116385792,24885566,2016-11-19 19:55:41+00:00,13,10,None,0.0,294.0
801958328846974976,nan,nan,2016-11-25 01:18:59+00:00,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,nan,nan,,12,10,Ronnie,8318.0,1887.0
801854953262350336,801854330672447488,11856342,2016-11-24 18:28:13+00:00,Twitter for iPhone,.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY 11/10 NBC,nan,nan,,11,10,None,1892.0,259.0
801538201127157760,nan,nan,2016-11-23 21:29:33+00:00,Twitter for iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,nan,nan,,12,10,Wallace,8831.0,2275.0
801285448605831168,nan,nan,2016-11-23 04:45:12+00:00,Twitter for iPhone,oh h*ck 10/10 https://t.co/bC69RrW559,nan,nan,,10,10,None,6527.0,919.0
801167903437357056,nan,nan,2016-11-22 20:58:07+00:00,Twitter for iPhone,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,nan,nan,,13,10,Milo,26394.0,6573.0
801115127852503040,nan,nan,2016-11-22 17:28:25+00:00,Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,nan,nan,,12,10,Bones,8713.0,2314.0
800859414831898624,800857954417262592,291859009,2016-11-22 00:32:18+00:00,Twitter for iPhone,@SkyWilliams doggo simply protecting you from evil that which you cannot see. 11/10 would give extra pets,nan,nan,,11,10,None,744.0,107.0
800855607700029440,nan,nan,2016-11-22 00:17:10+00:00,Twitter for iPhone,RT @Lin_Manuel: 11/10 would recommend. https://t.co/pnUF69K4xk,800854022970286080,79923701,2016-11-22 00:10:52+00:00,11,10,None,0.0,1804.0
800751577355128832,nan,nan,2016-11-21 17:23:47+00:00,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,nan,nan,,12,10,Mauve,11308.0,3071.0
